name,num,dif
img1,1,0.018090028872959
img10,10,0.085505068979933
img100,100,0.003902301755889
img101,101,0.137796918767507
img102,102,0.043281465184967
img103,103,0.055670720471715
img104,104,0.060489648418642
img105,105,0.088285340118237
img105,105,0.086669310984583
img106,106,0.015223337243843
img107,107,0.053112380293065
img108,108,0.097203688581728
img108,108,0.064093522446014
img109,109,0.060791980214834
img11,11,0.112671199845679
img110,110,0.055502086254407
img111,111,0.014078004918022
img112,112,0.020368501889034
img113,113,0.093053356599705
img114,114,0.1093385728363
img115,115,0.125615646666267
img116,116,0.01737764550265
img117,117,0.067301587301588
img118,118,0.065179417061297
img119,119,0.049431245639873
img119,119,0.072521932612841
img12,12,0.101842510858904
img120,120,0.056377231583842
img121,121,0.069734571621365
img122,122,0.101516314992878
img122,122,0.058477878330818
img123,123,0.019621894621892
img124,124,0.056642055860806
img125,125,0.124991974317817
img126,126,0.010017768301346
img13,13,0.078950050858095
img14,14,0.002081160519579
img15,15,0.080557474440453
img16,16,0.093164419119558
img17,17,0.061438393694094
img18,18,0.051325428048617
img19,19,0.035518377630191
img2,2,0.011703250632608
img20,20,0.027905573318983
img21,21,0.017738697395946
img22,22,0.068586153356102
img22,22,0.009227899953457
img22,22,0.006723621063193
img23,23,0.002208350094583
img24,24,0.004981883792943
img25,25,0.000647249798777
img26,26,0.014755476459689
img27,27,0.077720235432401
img28,28,0.057370162631135
img29,29,0.067515340540328
img3,3,0.049155076261506
img30,30,0.053638639208101
img31,31,0.073174651971435
img32,32,0.072321455807215
img33,33,0.031124819826604
img34,34,0.073227194357367
img35,35,0.039012727012727
img36,36,0.078933844817603
img37,37,0.053794946983219
img37,37,0.09020389110248
img38,38,0.100526436556244
img39,39,0.042535986753218
img4,4,0.017275455335157
img40,40,0.10401268785415
img40,40,0.076644803645864
img41,41,0.057189518621411
img42,42,0.035078497615263
img43,43,0.056866436212724
img44,44,0.051975038070544
img45,45,0.018138679502316
img46,46,0.067876359321984
img47,47,0.122297794483226
img48,48,0.032614700793509
img49,49,0.080511712823678
img5,5,0.037084584584583
img50,50,0.006491686912886
img51,51,0.073247494263978
img52,52,0.020586466730556
img53,53,0.035401667298219
img54,54,0.019755059407233
img55,55,0.008016734959091
img56,56,0.061401403500596
img57,57,0.04120624220056
img58,58,0.039165385251323
img58,58,0.103950649824618
img59,59,0.100454683742889
img59,59,0.07828893442623
img6,6,0.025533556002151
img60,60,0.056864158829676
img61,61,0.084311388874177
img62,62,0.045678686351946
img62,62,0.061515267381552
img63,63,0.067816151065297
img63,63,0.03193939393939
img64,64,0.076568526170798
img64,64,0.028703703703705
img65,65,0.092111578118578
img65,65,0.078715394687624
img66,66,0.103581699437355
img66,66,0.006442092072285
img67,67,0.050078381334305
img67,67,0.014086475491092
img68,68,0.096721628549936
img68,68,0.08966106587263
img69,69,0.029016594817596
img69,69,0.064211051581048
img7,7,0.026802815131331
img70,70,0.039571123165748
img70,70,0.089400703963187
img71,71,0.082716142599864
img71,71,0.102818895063747
img72,72,0.023287031137165
img72,72,0.007105486665533
img73,73,0.002131001925767
img73,73,0.02289691578429
img74,74,0.016385287910765
img75,75,0.042534648187633
img75,75,0.025452386087745
img76,76,0.045880066170389
img76,76,0.011770158229695
img77,77,0.037084068411252
img77,77,0.077360909928701
img78,78,0.128382887700536
img78,78,0.01529617737003
img79,79,0.033706004140787
img79,79,0.093732782369147
img8,8,0.140182507879136
img80,80,0.115077683615819
img80,80,0.094432580223596
img81,81,0.073965197303644
img81,81,0.064035396523319
img82,82,0.043268430960512
img83,83,0.069495247935604
img84,84,0.060948620519636
img85,85,0.033454567546222
img86,86,0.005134387860085
img87,87,0.012236444642007
img88,88,0.045304983419734
img89,89,0.026319054459973
img9,9,0.038371263832453
img90,90,0.057000640099315
img91,91,0.047580286989218
img92,92,0.058800094039352
img93,93,0.069431051696009
img94,94,0.063270604107088
img95,95,0.051215655978354
img96,96,0.071328613182826
img97,97,0.003767016346381
img98,98,0.012187077443552
img99,99,0.070129431781392
