name,num,dif
img1,1,0.583432895260852
img10,10,1.44969342251951
img100,100,0.617707806745143
img101,101,1.10878431372549
img102,102,0.604079870885411
img103,103,0.627248373517031
img104,104,2.34552626860319
img105,105,1.18110154905336
img105,105,1.01604503870514
img106,106,0.864283969714239
img107,107,0.753490250374986
img108,108,1.34178882272103
img108,108,1.00403992395437
img109,109,1.2592011930482
img11,11,1.2181712962963
img110,110,0.82392351175937
img111,111,1.68064349702172
img112,112,0.322660567943586
img113,113,1.31942883895131
img114,114,0.992212848799481
img115,115,0.902175867649703
img116,116,0.467261904761905
img117,117,0.998412698412698
img118,118,0.536943907156674
img119,119,0.481958762886598
img119,119,0.834125874125875
img12,12,1.78194619588062
img120,120,0.838990554899646
img121,121,0.650848103678292
img122,122,0.97636217948718
img122,122,0.702602952602952
img123,123,0.458815958815959
img124,124,0.579670329670332
img125,125,0.892339121552605
img126,126,0.372139303482586
img13,13,1.03203194321207
img14,14,2.10988906798142
img15,15,1.45634153080962
img16,16,1.33719457430394
img17,17,1.57843622653007
img18,18,0.93584379358438
img19,19,1.75810749333853
img2,2,2.00115291898124
img20,20,0.700899075598329
img21,21,1.06420419526916
img22,22,0.59670639052798
img22,22,0.515644833714141
img22,22,0.750567712634187
img23,23,0.449113676182624
img24,24,0.367757865392274
img25,25,0.570670205706702
img26,26,0.512697139802192
img27,27,0.989942662327599
img28,28,1.18828741520144
img29,29,1.48952931638444
img3,3,1.22757508566821
img30,30,0.867200667501043
img31,31,1.13953068592058
img32,32,0.982258064516129
img33,33,0.713594665433241
img34,34,0.836681818181819
img35,35,1.88860670194004
img36,36,1.5264427716657
img37,37,2.04012723268901
img37,37,0.727906240101362
img38,38,1.42004316346422
img39,39,1.94460528855433
img4,4,2.08241620181919
img40,40,0.816026114806603
img40,40,0.909765559116209
img41,41,1.8865411654429
img42,42,1.04705882352941
img43,43,1.78144492696407
img44,44,1.18301642178047
img45,45,1.69871994034673
img46,46,0.877763041556145
img47,47,1.51989738082453
img48,48,1.87564385577631
img49,49,1.31113168248091
img5,5,0.738215488215489
img50,50,2.16791747941945
img51,51,0.801000281769513
img52,52,1.14764079147641
img53,53,1.56873055260152
img54,54,0.589283196239718
img55,55,1.76479076479076
img56,56,1.07500611652861
img57,57,1.70619069482706
img58,58,0.745694444444444
img58,58,0.788869514675967
img59,59,1.07982266435986
img59,59,0.597168405365127
img6,6,1.99925698434714
img60,60,0.687680250783699
img61,61,1.61716363893155
img62,62,0.67266672949455
img62,62,1.35605212484886
img63,63,0.88263259545387
img63,63,0.323928571428572
img64,64,1.22651515151515
img64,64,0.430555555555556
img65,65,0.857854119990042
img65,65,1.00252525252525
img66,66,0.799377519261187
img66,66,0.30999373433584
img67,67,1.10229675537732
img67,67,0.630236994643775
img68,68,0.959697001689189
img68,68,0.615216334467671
img69,69,1.28721086543364
img69,69,0.897445109780439
img7,7,0.874450169661934
img70,70,1.2520261693194
img70,70,0.924360916200427
img71,71,0.869878183831672
img71,71,1.03661654135338
img72,72,1.04775356470272
img72,72,0.778953626634958
img73,73,0.830475412810742
img73,73,1.15839694656489
img74,74,0.353206574282951
img75,75,1.06686567164179
img75,75,0.814344731471803
img76,76,1.13354838709677
img76,76,0.824429263735622
img77,77,0.522787415466039
img77,77,0.98263164616236
img78,78,1.17714795008913
img78,78,0.525357798165138
img79,79,0.764653784219002
img79,79,1.06008750607681
img8,8,1.32123307404206
img80,80,1.11792588336685
img80,80,1.57156808035714
img81,81,1.5247102931152
img81,81,0.811479181044398
img82,82,1.7811487610542
img83,83,1.16967429577465
img84,84,1.4402332361516
img85,85,0.540900346287033
img86,86,0.240740740740741
img87,87,0.308174130911369
img88,88,0.889869693148382
img89,89,0.541497975708505
img9,9,1.08421052631579
img90,90,0.977464288882974
img91,91,1.0416415727437
img92,92,1.40202546296296
img93,93,1.33050624589086
img94,94,1.31817168338907
img95,95,1.19775016587249
img96,96,1.25915448188175
img97,97,0.504008337341671
img98,98,0.485894593211666
img99,99,1.14765658903515
