name,num,dif
img1,1,1.78925925925927
img10,10,20.0709486166008
img100,100,71.0973360655738
img101,101,10.1737333333334
img102,102,8.27048192771085
img103,103,3.70154503616041
img104,104,17.2546113038156
img105,105,8.66736947791163
img105,105,6.0115873015873
img106,106,10.9960047868913
img107,107,3.22969135802469
img108,108,7.53123123123123
img108,108,6.9201830400566
img109,109,4.04867773677736
img11,11,3.55046296296297
img110,110,2.6850526600054
img111,111,27.9347572815534
img112,112,2.14478114478112
img113,113,2.58677332681975
img114,114,6.37591645353791
img115,115,13.5386468952734
img116,116,1.15390109890112
img117,117,8.87083333333334
img118,118,2.77206047032473
img119,119,1.58697368421053
img119,119,11.3213377926421
img12,12,17.1333333333334
img120,120,8.38526256352344
img121,121,2.29977553310889
img122,122,3.33328402366864
img122,122,0.566452991452991
img123,123,1.95029377203289
img124,124,1.32301864801863
img125,125,1.66258426966292
img126,126,0.428938640132685
img13,13,5.86169705469845
img14,14,27.0719811320755
img15,15,15.8685106382979
img16,16,11.6806108897742
img17,17,10.2018912905277
img18,18,4.89528175910263
img19,19,17.6738542890717
img2,2,29.2214893617021
img20,20,8.23956057596823
img21,21,2.93444261281681
img22,22,0.016349541930993
img22,22,6.64504323196184
img22,22,47.7307368201128
img23,23,7.76169820594743
img24,24,0.717438654535386
img25,25,68.1879336060202
img26,26,68.2068000795895
img27,27,5.79198966408268
img28,28,0.021717775122795
img29,29,2.34568290059917
img3,3,2.28719008264463
img30,30,0.708719723183378
img31,31,3.68682048867262
img32,32,2.61158054711245
img33,33,0.176180281071595
img34,34,9.80258049242423
img35,35,27.0483310470965
img36,36,12.7789808917197
img37,37,20.2742341447259
img37,37,5.65017421602786
img38,38,9.73456111789446
img39,39,22.7939945404914
img4,4,28.8710101010101
img40,40,10.8235772357723
img40,40,4.9070643642072
img41,41,21.0057432432432
img42,42,0.458783783783787
img43,43,19.7117882658584
img44,44,0.735256410256426
img45,45,27.5558329601433
img46,46,3.73967727674625
img47,47,6.16111636707663
img48,48,21.2443585970076
img49,49,3.30779556014454
img5,5,1.58815937149271
img50,50,25.8885160328113
img51,51,2.7651923076923
img52,52,2.35195694716242
img53,53,10.4200844854071
img54,54,3.20737451737452
img55,55,13.5012439491163
img56,56,5.26394194041254
img57,57,13.8816902794176
img58,58,7.76308373590982
img58,58,7.15686936936937
img59,59,6.53804396758702
img59,59,8.22038395168248
img6,6,25.0908737864077
img60,60,2.7672966507177
img61,61,1.19294680215182
img62,62,6.06115896258015
img62,62,13.5091995972817
img63,63,1.08360032582134
img63,63,1.34293478260869
img64,64,5.51504010695187
img64,64,0.229629629629642
img65,65,6.44494949494947
img65,65,1.39848484848483
img66,66,11.1164198053322
img66,66,2.35814536340851
img67,67,13.7701268919126
img67,67,4.48149058149059
img68,68,6.19798900462962
img68,68,2.31694214876033
img69,69,11.371568627451
img69,69,10.5739520958084
img7,7,3.76804281345565
img70,70,3.30285511074985
img70,70,13.4653297682709
img71,71,2.34969853574505
img71,71,9.2798245614035
img72,72,17.474818401937
img72,72,7.69120689655173
img73,73,4.68411747932706
img73,73,16.1834677419355
img74,74,0.945438362260774
img75,75,16.7785
img75,75,5.35074373140674
img76,76,17.9053918495298
img76,76,4.75905587668595
img77,77,6.48859649122807
img77,77,7.36408064869602
img78,78,14.3827941176471
img78,78,9.38551424432641
img79,79,7.95833333333334
img79,79,12.9099821746881
img8,8,12.1472571050892
img80,80,10.3303129074316
img80,80,3.74079433497536
img81,81,22.7438405797101
img81,81,3.02475270301358
img82,82,5.99751773049645
img83,83,0.605905123873868
img84,84,5.61352040816325
img85,85,5.5208695652174
img86,86,1.15286195286194
img87,87,2.40097087378641
img88,88,5.86341222879685
img89,89,1.31929824561405
img9,9,3.31313460642758
img90,90,6.10084033613447
img91,91,1.82213433772756
img92,92,0.951793981481501
img93,93,0.178251748251768
img94,94,0.864252136752185
img95,95,0.247093712930024
img96,96,4.13318858560794
img97,97,42.0031731731732
img98,98,58.5283377541998
img99,99,8.12225302419355
