name,num,dif
img1,1,6.71295295005098
img10,10,6.80236510152776
img100,100,2.31760748987513
img101,101,4.96690700295533
img102,102,4.06593747374481
img103,103,4.16008513827715
img104,104,10.2172034221256
img105,105,7.26041163447618
img105,105,3.67699658779836
img106,106,6.28266659952202
img107,107,3.15459781500466
img108,108,7.41883296537391
img108,108,3.77858130038022
img109,109,6.47253132797416
img11,11,5.86406882095587
img110,110,3.44401260180173
img111,111,10.5260247373057
img112,112,2.25269560675398
img113,113,5.5722792452772
img114,114,4.92201747378904
img115,115,3.72652683445999
img116,116,5.04982930939812
img117,117,5.8194496540482
img118,118,3.5103521821985
img119,119,6.17731457666644
img119,119,4.76130942392903
img12,12,8.00969758691102
img120,120,5.42989093850215
img121,121,3.57397675891284
img122,122,7.13341038890023
img122,122,4.74727745244956
img123,123,4.70238357716687
img124,124,5.04899732080935
img125,125,4.94611581526848
img126,126,4.5001070643537
img13,13,6.34063517530085
img14,14,11.8348299117529
img15,15,7.1862297631273
img16,16,4.85401579295472
img17,17,10.8125356964578
img18,18,3.46438309035304
img19,19,11.3450953702798
img2,2,11.9667745786617
img20,20,2.76281696850384
img21,21,8.16530167346763
img22,22,4.75542056844374
img22,22,7.86083146403606
img22,22,4.09378597338
img23,23,1.42987480269679
img24,24,1.09622900892836
img25,25,1.61225970567286
img26,26,1.44892042597981
img27,27,6.03890937400391
img28,28,7.62377861480689
img29,29,8.33703731830922
img3,3,7.36090035004387
img30,30,5.44847558918546
img31,31,6.57099940007497
img32,32,6.90736719657686
img33,33,4.21040218612631
img34,34,3.57352628426373
img35,35,8.20882273182995
img36,36,6.38391271908204
img37,37,10.0147476501987
img37,37,3.9455312403959
img38,38,5.79720921492329
img39,39,9.24332027196032
img4,4,11.6815607570354
img40,40,3.91079666371597
img40,40,3.94886740721082
img41,41,9.63211202266835
img42,42,5.93929543917185
img43,43,8.53101447571878
img44,44,6.05987037525303
img45,45,10.4680582682411
img46,46,4.56812400571795
img47,47,6.49761497722377
img48,48,11.0991833555905
img49,49,6.71188319875141
img5,5,6.58016545249765
img50,50,12.1963778725004
img51,51,3.77435919045375
img52,52,6.65382157969226
img53,53,12.4161122426801
img54,54,2.53660324566211
img55,55,13.5350604736444
img56,56,4.14838214601441
img57,57,11.8568263476715
img58,58,3.49249874476475
img58,58,4.13241704051586
img59,59,4.22630548279346
img59,59,3.88462635184242
img6,6,11.1764940678136
img60,60,2.93469424502902
img61,61,11.3344168124731
img62,62,2.77019954419495
img62,62,8.0284193057671
img63,63,7.07923591182491
img63,63,3.3975354034926
img64,64,7.97373487380905
img64,64,6.28644088199798
img65,65,5.15646588624963
img65,65,9.07736859526707
img66,66,4.21973691958714
img66,66,2.0995668515504
img67,67,6.10227534982024
img67,67,2.2980826081599
img68,68,3.43775198129196
img68,68,4.43253401029309
img69,69,8.89817361984318
img69,69,3.69479914935439
img7,7,7.15320455139005
img70,70,7.96762892997083
img70,70,3.45778482419885
img71,71,5.98466460616492
img71,71,4.05565469921015
img72,72,6.83000074727357
img72,72,2.96842879360161
img73,73,4.09603208139986
img73,73,7.28869106891374
img74,74,2.84853378942294
img75,75,6.8190906166152
img75,75,3.29034689285408
img76,76,6.11821475603679
img76,76,3.4755221092431
img77,77,5.92271530932668
img77,77,4.26955507987862
img78,78,4.28219776548636
img78,78,5.91173510738896
img79,79,6.91591841032922
img79,79,3.88885576585914
img8,8,5.44550818933087
img80,80,5.19713549722304
img80,80,6.27520863581895
img81,81,7.26722914254978
img81,81,3.10562862264538
img82,82,13.8361731345249
img83,83,9.82045374911972
img84,84,10.4916122877968
img85,85,2.55435796331526
img86,86,2.25604640137228
img87,87,2.19415890689084
img88,88,5.28623797275771
img89,89,5.56785632574125
img9,9,8.60692457548216
img90,90,5.78478810961053
img91,91,5.51320578379503
img92,92,8.13338824223271
img93,93,9.35862797132449
img94,94,8.24349703204523
img95,95,7.33555768366381
img96,96,7.00158227354369
img97,97,1.54613340273337
img98,98,2.44680623345597
img99,99,6.06662038423163
